ID,LENGTH,DIR,DATA,EXT_KM,CLASSIF,MUN,MUN_SIG,SIG_ROD,TIPO,NOM_TIT,NOM_PRE,NOME,ETIQ,TIPO_A,NOM_T_A,NOM_P_A,NOME_A,ETIQ_A,TIPO_EXT,TIPO_E_A,TIT_EXT,TIT_E_A
80658,0.211901,0,2636,0.211901,3,OSASCO,OSA,,AV,PTE,,MEDICI,AV PRESIDENTE MEDICI,Av,Pte,,Médici,Av Presidente Médici,AVENIDA,Avenida,PRESIDENTE,Presidente
80674,0.973108,0,3267,0.973108,3,OSASCO,OSA,,AV,PTE,,MEDICI,AV PRESIDENTE MEDICI,Av,Pte,,Médici,Av Presidente Médici,AVENIDA,Avenida,PRESIDENTE,Presidente
80725,0.277433,0,3347,0.277433,4,OSASCO,OSA,,AV,,,BRASIL,AV BRASIL,Av,,,Brasil,Av Brasil,AVENIDA,Avenida,,
80744,1.187881,0,2881,1.187881,4,OSASCO,OSA,,AV,,,CRUZEIRO DO SUL,AV CRUZEIRO DO SUL,Av,,,Cruzeiro do Sul,Av Cruzeiro do Sul,AVENIDA,Avenida,,
80765,3.161597,0,3803,3.161597,3,OSASCO,OSA,,AV,,DAS,NACOES UNIDAS,AV DAS NACOES UNIDAS,Av,,das,Nações Unidas,Av das Nações Unidas,AVENIDA,Avenida,,
80872,0.553161,0,204,0.553161,3,OSASCO,OSA,,AV,,,FUAD AUADA,AV FUAD AUADA,Av,,,Fuad Auada,Av Fuad Auada,AVENIDA,Avenida,,
80891,0.637402,0,205,0.637402,3,OSASCO,OSA,,CV,,,MARIA CAMPOS,CV MARIA CAMPOS,Cv,,,Maria Campos,Cv Maria Campos,COMPLEXO VIARIO,Complexo Viário,,
80935,0.419401,0,3105,0.419401,4,OSASCO,OSA,,R,,,JUBAIR CELESTINO,R JUBAIR CELESTINO,R,,,Jubair Celestino,R Jubair Celestino,RUA,Rua,,
80946,0.443883,0,4063,0.443883,4,OSASCO,OSA,,CV,,,MARIA CAMPOS,CV MARIA CAMPOS,Cv,,,Maria Campos,Cv Maria Campos,COMPLEXO VIARIO,Complexo Viário,,
80959,0.961027,0,3107,0.961027,4,OSASCO,OSA,,R,,,HENRY FORD,R HENRY FORD,R,,,Henry Ford,R Henry Ford,RUA,Rua,,
80973,2.111127,0,4196,2.111127,1,OSASCO,OSA,SP 280,RV,,,CASTELLO BRANCO,SP 280  CASTELLO BRANCO,Rv,,,Castello Branco,SP 280  Castello Branco,RODOVIA,Rodovia,,
81010,2.183783,0,4195,2.183784,1,OSASCO,OSA,SP 280,RV,,,CASTELLO BRANCO,SP 280  CASTELLO BRANCO,Rv,,,Castello Branco,SP 280  Castello Branco,RODOVIA,Rodovia,,
81049,1.952574,0,3346,1.952573,4,OSASCO,OSA,,AV,,,SAO JOSE,AV SAO JOSE,Av,,,São José,Av São José,AVENIDA,Avenida,,
81136,0.890943,0,2879,0.890943,3,OSASCO,OSA,,AV,PTE,,MEDICI,AV PRESIDENTE MEDICI,Av,Pte,,Médici,Av Presidente Médici,AVENIDA,Avenida,PRESIDENTE,Presidente
81195,0.920643,0,3349,0.920643,4,OSASCO,OSA,,AC,,,ESMERALDAS,AC ESMERALDAS,Ac,,,Esmeraldas,Ac Esmeraldas,ACESSO,Acesso,Acesso,
81235,0.259401,0,2646,0.259401,3,OSASCO,OSA,,AV,PTE,,MEDICI,AV PRESIDENTE MEDICI,Av,Pte,,Médici,Av Presidente Médici,AVENIDA,Avenida,PRESIDENTE,Presidente
81250,0.789792,0,3348,0.789792,3,OSASCO,OSA,,AV,PTE,,MEDICI,AV PRESIDENTE MEDICI,Av,Pte,,Médici,Av Presidente Médici,AVENIDA,Avenida,PRESIDENTE,Presidente
81309,0.687573,0,3345,0.687573,4,SAO PAULO,SAO,,AV,,DOS,REMEDIOS,AV DOS REMEDIOS,Av,,dos,Remédios,Av dos Remédios,AVENIDA,Avenida,,
81392,0.449976,0,2637,0.449976,3,SAO PAULO,SAO,,AV,,,MUTINGA,AV MUTINGA,Av,,,Mutinga,Av Mutinga,AVENIDA,Avenida,,
81417,1.219166,0,3336,1.219166,4,OSASCO,OSA,,R,,,CONSTANTE PIOVAN,R CONSTANTE PIOVAN,R,,,Constante Piovan,R Constante Piovan,RUA,Rua,,
81477,0.197956,0,3335,0.197956,4,OSASCO,OSA,,R,,,ARINOS,R ARINOS,R,,,Arinos,R Arinos,RUA,Rua,,
81483,0.257336,0,3314,0.257336,4,OSASCO,OSA,,AV,DR,,ALBERTO JACKSON BYINGTON,AV DR ALBERTO JACKSON BYINGTON,Av,Dr,,Alberto Jackson Byington,Av Dr Alberto Jackson Byington,AVENIDA,Avenida,DOUTOR,Doutor
81502,0.294522,0,3333,0.294522,4,OSASCO,OSA,,R,,,RENE TADEU LOPES,R RENE TADEU LOPES,R,,,René Tadeu Lopes,R René Tadeu Lopes,RUA,Rua,,
81517,2.78537,0,3334,2.785369,4,OSASCO,OSA,,AV,DR,,ALBERTO JACKSON BYINGTON,AV DR ALBERTO JACKSON BYINGTON,Av,Dr,,Alberto Jackson Byington,Av Dr Alberto Jackson Byington,AVENIDA,Avenida,DOUTOR,Doutor
65952,0.101553,0,568,0.101553,4,OSASCO,OSA,,AV,,,JOAO DE ANDRADE,AV JOAO DE ANDRADE,Av,,,João de Andrade,Av João de Andrade,AVENIDA,Avenida,,
65966,0.815235,0,2915,0.815235,3,OSASCO,OSA,,AV,,,VALTER BOVERI,AV VALTER BOVERI,Av,,,Válter Boveri,Av Válter Boveri,AVENIDA,Avenida,,
66008,1.341831,0,4018,1.34183,3,CARAPICUIBA,CBA,,AV,,,MARGINAL,AV MARGINAL,Av,,,Marginal,Av Marginal,AVENIDA,Avenida,,
66109,0.545332,0,563,0.545332,4,OSASCO,OSA,,TO,,,SEM NOME,TO SEM NOME,To,,,Sem Nome,To Sem Nome,TREVO,Trevo,,
66157,0.973507,0,3350,0.973508,3,CARAPICUIBA,CBA,,AV,,,MARGINAL,AV MARGINAL,Av,,,Marginal,Av Marginal,AVENIDA,Avenida,,
66218,0.376881,0,3353,0.376881,4,OSASCO,OSA,,AV,,,LEONIL CRE BORTOLOSSO,AV LEONIL CRE BORTOLOSSO,Av,,,Leonil Crê Bortolosso,Av Leonil Crê Bortolosso,AVENIDA,Avenida,,
66234,1.95199,0,4180,1.95199,1,OSASCO,OSA,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
66281,0.142655,0,3352,0.142655,4,OSASCO,OSA,,AC,,,SEM NOME,AC SEM NOME,Ac,,,Sem Nome,Ac Sem Nome,ACESSO,Acesso,Acesso,
66295,0.764424,0,3354,0.764424,4,OSASCO,OSA,,AV,,,LEONIL CRE BORTOLOSSO,AV LEONIL CRE BORTOLOSSO,Av,,,Leonil Crê Bortolosso,Av Leonil Crê Bortolosso,AVENIDA,Avenida,,
66318,0.372693,0,564,0.372693,4,OSASCO,OSA,,R,,,GIUSEPPE SACCO,R GIUSEPPE SACCO,R,,,Giuseppe Sacco,R Giuseppe Sacco,RUA,Rua,,
66336,1.404782,0,565,1.404782,4,OSASCO,OSA,,AV,,,BENEDITO ALVES TURIBIO,AV BENEDITO ALVES TURIBIO,Av,,,Benedito Alves Turíbio,Av Benedito Alves Turíbio,AVENIDA,Avenida,,
66433,0.843321,0,3351,0.843321,3,CARAPICUIBA,CBA,,AV,,,MARGINAL,AV MARGINAL,Av,,,Marginal,Av Marginal,AVENIDA,Avenida,,
66479,0.128363,0,4024,0.128363,4,CARAPICUIBA,CBA,,AC,,,SEM NOME,AC SEM NOME,Ac,,,Sem Nome,Ac Sem Nome,ACESSO,Acesso,Acesso,
66486,1.570374,0,3282,1.570374,4,CARAPICUIBA,CBA,,AV,,,ANTONIO FAUSTINO  DOS SANTOS,AV ANTONIO FAUSTINO  DOS SANTOS,Av,,,Antônio Faustino  dos Santos,Av Antônio Faustino  dos Santos,AVENIDA,Avenida,,
66521,1.760813,0,4023,1.760813,3,CARAPICUIBA,CBA,,AV,,,MARGINAL,AV MARGINAL,Av,,,Marginal,Av Marginal,AVENIDA,Avenida,,
66555,2.988105,0,4181,2.988105,1,CARAPICUIBA,CBA,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
66621,0.457627,0,4026,0.457627,4,OSASCO,OSA,,AV,,,JOAO BATISTA MASCARENHAS DE MORAIS,AV JOAO BATISTA MASCARENHAS DE MORAIS,Av,,,João Batista Mascarenhas de Morais,Av João Batista Mascarenhas de Morais,AVENIDA,Avenida,,
66653,0.054233,0,4025,0.054233,4,OSASCO,OSA,,R,,,VALDIR SOARES LOPES,R VALDIR SOARES LOPES,R,,,Valdir Soares Lopes,R Valdir Soares Lopes,RUA,Rua,,
66665,1.813306,0,4022,1.813305,4,OSASCO,OSA,,AV,,,LEONIL CRE BORTOLOSSO,AV LEONIL CRE BORTOLOSSO,Av,,,Leonil Crê Bortolosso,Av Leonil Crê Bortolosso,AVENIDA,Avenida,,
66711,0.356141,0,566,0.356141,4,OSASCO,OSA,,AV,,,SANTIAGO RODILHA,AV SANTIAGO RODILHA,Av,,,Santiago Rodilha,Av Santiago Rodilha,AVENIDA,Avenida,,
66742,0.197715,0,567,0.197715,4,OSASCO,OSA,,R,,,ANGELO MANZOLLA,R ANGELO MANZOLLA,R,,,Ângelo Manzolla,R Ângelo Manzolla,RUA,Rua,,
66751,0.126924,0,569,0.126924,4,OSASCO,OSA,,AV,,,JOAO DE ANDRADE,AV JOAO DE ANDRADE,Av,,,João de Andrade,Av João de Andrade,AVENIDA,Avenida,,
66761,1.907502,0,4020,1.907502,4,OSASCO,OSA,,AV,,,JOSE BARBOSA DE SIQUEIRA,AV JOSE BARBOSA DE SIQUEIRA,Av,,,José Barbosa de Siqueira,Av José Barbosa de Siqueira,AVENIDA,Avenida,,
66860,0.225698,0,2907,0.225698,4,OSASCO,OSA,,AV,,,JOAO DE ANDRADE,AV JOAO DE ANDRADE,Av,,,João de Andrade,Av João de Andrade,AVENIDA,Avenida,,
66870,0.783348,0,2910,0.783348,4,OSASCO,OSA,,AV,,,INTERNACIONAL,AV INTERNACIONAL,Av,,,Internacional,Av Internacional,AVENIDA,Avenida,,
66891,0.144679,0,2909,0.144679,4,OSASCO,OSA,,R,,,VICENTE CELESTINO,R VICENTE CELESTINO,R,,,Vicente Celestino,R Vicente Celestino,RUA,Rua,,
66904,1.085317,0,4021,1.085317,4,OSASCO,OSA,,AV,,,JOAO DE ANDRADE,AV JOAO DE ANDRADE,Av,,,João de Andrade,Av João de Andrade,AVENIDA,Avenida,,
66942,0.218409,0,570,0.218409,4,OSASCO,OSA,,R,,,ANTONIO JOSE NURCHIS,R ANTONIO JOSE NURCHIS,R,,,Antônio José Nurchis,R Antônio José Nurchis,RUA,Rua,,
66955,1.374249,0,571,1.374249,4,OSASCO,OSA,,AV,GAL,,PEDRO DE PINHO,AV GAL PEDRO DE PINHO,Av,Gal,,Pedro de Pinho,Av Gal Pedro de Pinho,AVENIDA,Avenida,GENERAL,General
66970,0.634816,0,3799,0.634816,4,OSASCO,OSA,,AV,,,PAU BRASIL,AV PAU BRASIL,Av,,,Pau Brasil,Av Pau Brasil,AVENIDA,Avenida,,
67002,0.431994,0,3798,0.431994,4,OSASCO,OSA,,R,ADV,,NILO MACHADO,R ADV NILO MACHADO,R,Adv,,Nilo Machado,R Adv Nilo Machado,RUA,Rua,ADVOGADO,Advogado
67018,0.120412,0,3793,0.120412,4,OSASCO,OSA,,AV,GAL,,PEDRO DE PINHO,AV GAL PEDRO DE PINHO,Av,Gal,,Pedro de Pinho,Av Gal Pedro de Pinho,AVENIDA,Avenida,GENERAL,General
64184,0.899203,0,3291,0.899203,4,CARAPICUIBA,CBA,,ES,,DO,JACARANDA,ES DO JACARANDA,Es,,do,Jacarandá,Es do Jacarandá,ESTRADA,Estrada,,
64249,1.254443,0,3289,1.254443,4,CARAPICUIBA,CBA,,ES,,DO,PEQUIA,ES DO PEQUIA,Es,,do,Pequiá,Es do Pequiá,ESTRADA,Estrada,,
64298,1.520556,0,3294,1.520556,4,CARAPICUIBA,CBA,,AV,CMR,,DANTE CARRARO,AV CMR DANTE CARRARO,Av,Cmr,,Dante Carraro,Av Cmr Dante Carraro,AVENIDA,Avenida,COMENDADOR,Comendador
64355,1.934374,0,3293,1.934374,4,CARAPICUIBA,CBA,,AV,,,MARGINAL,AV MARGINAL,Av,,,Marginal,Av Marginal,AVENIDA,Avenida,,
64434,0.464189,0,3287,0.464189,4,CARAPICUIBA,CBA,,AV,,,MARGINAL,AV MARGINAL,Av,,,Marginal,Av Marginal,AVENIDA,Avenida,,
64460,0.499044,0,3288,0.499044,4,CARAPICUIBA,CBA,,AV,,,MARGINAL,AV MARGINAL,Av,,,Marginal,Av Marginal,AVENIDA,Avenida,,
64479,0.645682,0,3285,0.645682,4,CARAPICUIBA,CBA,,R,,,JAU,R JAU,R,,,Jaú,R Jaú,RUA,Rua,,
64519,2.010932,0,2928,2.010931,3,CARAPICUIBA,CBA,,AV,,,INOCENCIO SERAFICO,AV INOCENCIO SERAFICO,Av,,,Inocêncio Seráfico,Av Inocêncio Seráfico,AVENIDA,Avenida,,
64628,1.45424,0,3356,1.45424,4,CARAPICUIBA,CBA,,ES,,DA,GABIROBA,ES DA GABIROBA,Es,,da,Gabiroba,Es da Gabiroba,ESTRADA,Estrada,,
64662,0.737183,0,3357,0.737183,4,CARAPICUIBA,CBA,,ES,,DAS,ACACIAS,ES DAS ACACIAS,Es,,das,Acácias,Es das Acácias,ESTRADA,Estrada,,
64695,0.472832,0,3355,0.472832,3,CARAPICUIBA,CBA,,AV,,,INOCENCIO SERAFICO,AV INOCENCIO SERAFICO,Av,,,Inocêncio Seráfico,Av Inocêncio Seráfico,AVENIDA,Avenida,,
64711,0.265923,0,3284,0.265923,4,CARAPICUIBA,CBA,,ES,,,TAMBORI,ES TAMBORI,Es,,,Tambori,Es Tambori,ESTRADA,Estrada,,
64729,0.415484,0,3280,0.415484,3,CARAPICUIBA,CBA,,AV,,,INOCENCIO SERAFICO,AV INOCENCIO SERAFICO,Av,,,Inocêncio Seráfico,Av Inocêncio Seráfico,AVENIDA,Avenida,,
64735,1.756779,0,3283,1.756779,3,CARAPICUIBA,CBA,,AV,,,INOCENCIO SERAFICO,AV INOCENCIO SERAFICO,Av,,,Inocêncio Seráfico,Av Inocêncio Seráfico,AVENIDA,Avenida,,
64823,1.064924,0,3281,1.064924,4,CARAPICUIBA,CBA,,ES,,DO,CABREUVA,ES DO CABREUVA,Es,,do,Cabreúva,Es do Cabreúva,ESTRADA,Estrada,,
64854,0.388458,0,4176,0.388458,1,OSASCO,OSA,SP 270,RV,,,RAPOSO TAVARES,SP 270  RAPOSO TAVARES,Rv,,,Raposo Tavares,SP 270  Raposo Tavares,RODOVIA,Rodovia,,
64873,0.499723,0,4013,0.499723,4,OSASCO,OSA,,AV,,,AIRTON SENA,AV AIRTON SENA,Av,,,Aírton Sena,Av Aírton Sena,AVENIDA,Avenida,,
64896,2.754014,0,4177,2.754014,1,OSASCO,OSA,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
64947,0.2278,0,4014,0.2278,4,OSASCO,OSA,,R,,DOS,CRAVOS,R DOS CRAVOS,R,,dos,Cravos,R dos Cravos,RUA,Rua,,
64968,1.752072,0,4017,1.752072,4,CARAPICUIBA,CBA,,R,,,EDUARDO AUGUSTO MESQUITA,R EDUARDO AUGUSTO MESQUITA,R,,,Eduardo Augusto Mesquita,R Eduardo Augusto Mesquita,RUA,Rua,,
65072,1.376499,0,4015,1.3765,4,OSASCO,OSA,,ES,,DAS,ROSAS,ES DAS ROSAS,Es,,das,Rosas,Es das Rosas,ESTRADA,Estrada,,
65168,0.307864,0,4016,0.307864,4,COTIA,OSA,,R,,,PLUTAO,R PLUTAO,R,,,Plutão,R Plutão,RUA,Rua,,
65192,1.297277,0,4178,1.297277,1,CARAPICUIBA,CBA,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
65243,0.340847,0,4179,0.340847,1,OSASCO,OSA,SP 270,RV,,,RAPOSO TAVARES,SP 270  RAPOSO TAVARES,Rv,,,Raposo Tavares,SP 270  Raposo Tavares,RODOVIA,Rodovia,,
65259,0.914961,0,2921,0.914961,4,SAO PAULO,SAO,,R,,,CANDIDO FONTOURA,R CANDIDO FONTOURA,R,,,Cândido Fontoura,R Cândido Fontoura,RUA,Rua,,
65301,1.172902,0,2919,1.172902,4,OSASCO,OSA,,R,,,PARANAENSE,R PARANAENSE,R,,,Paranaense,R Paranaense,RUA,Rua,,
65308,0.694792,0,2920,0.694792,4,SAO PAULO,SAO,,AV,,,VICTOR CIVITA,AV VICTOR CIVITA,Av,,,Victor Civita,Av Victor Civita,AVENIDA,Avenida,,
65331,0.115712,0,2918,0.115712,4,OSASCO,OSA,,R,,,PERNAMBUCANA,R PERNAMBUCANA,R,,,Pernambucana,R Pernambucana,RUA,Rua,,
65337,1.8754,0,4012,1.8754,4,OSASCO,OSA,,AV,,,SARA VELOSO,AV SARA VELOSO,Av,,,Sara Veloso,Av Sara Veloso,AVENIDA,Avenida,,
65427,1.05957,0,2917,1.05957,4,OSASCO,OSA,,R,,,WASHINGTON PEDRO LANZELOTTI,R WASHINGTON PEDRO LANZELOTTI,R,,,Washington Pedro Lanzelotti,R Washington Pedro Lanzelotti,RUA,Rua,,
65469,0.366886,0,2916,0.366886,4,OSASCO,OSA,,R,,,VINTE E SETE DE JANEIRO,R VINTE E SETE DE JANEIRO,R,,,Vinte e Sete de Janeiro,R Vinte e Sete de Janeiro,RUA,Rua,,
65485,0.62448,0,4011,0.62448,4,OSASCO,OSA,,AV,,,JOAO DE ANDRADE,AV JOAO DE ANDRADE,Av,,,João de Andrade,Av João de Andrade,AVENIDA,Avenida,,
93674,0.518582,0,293,0.518582,2,SAO PAULO,SAO,,R,,,MANOEL BARBOSA,R MANOEL BARBOSA,R,,,Manoel Barbosa,R Manoel Barbosa,RUA,Rua,,
93710,0.668084,0,294,0.668084,3,SAO PAULO,SAO,,AV,CB,,ADAO PEREIRA,AV CB ADAO PEREIRA,Av,Cb,,Adão Pereira,Av Cb Adão Pereira,AVENIDA,Avenida,CABO,Cabo
93748,1.740427,0,2598,1.740427,2,SAO PAULO,SAO,,AV,,,RAIMUNDO PEREIRA DE MAGALHAES,AV RAIMUNDO PEREIRA DE MAGALHAES,Av,,,Raimundo Pereira de Magalhães,Av Raimundo Pereira de Magalhães,AVENIDA,Avenida,,
93847,1.546123,0,2601,1.546123,3,SAO PAULO,SAO,,AV,CMR,,FEIZ ZARZUR,AV CMR FEIZ ZARZUR,Av,Cmr,,Feiz Zarzur,Av Cmr Feiz Zarzur,AVENIDA,Avenida,COMENDADOR,Comendador
93914,1.115686,0,296,1.115686,2,SAO PAULO,SAO,,AV,GAL,,EDGAR FACO,AV GAL EDGAR FACO,Av,Gal,,Edgar Facó,Av Gal Edgar Facó,AVENIDA,Avenida,GENERAL,General
93961,1.687646,0,2590,1.687646,3,SAO PAULO,SAO,,AV,,,FUAD LUTFALLA,AV FUAD LUTFALLA,Av,,,Fuad Lutfalla,Av Fuad Lutfalla,AVENIDA,Avenida,,
94006,0.762528,0,3851,0.762528,3,SAO PAULO,SAO,,AV,,,ELISIO TEIXEIRA LEITE,AV ELISIO TEIXEIRA LEITE,Av,,,Elísio Teixeira Leite,Av Elísio Teixeira Leite,AVENIDA,Avenida,,
94044,1.529371,0,297,1.529371,4,SAO PAULO,SAO,,AV,MIN,,PETRONIO PORTELA,AV MIN PETRONIO PORTELA,Av,Min,,Petrônio Portela,Av Min Petrônio Portela,AVENIDA,Avenida,MINISTRO,Ministro
94077,0.55228,0,2591,0.55228,3,SAO PAULO,SAO,,AV,,,ELISIO TEIXEIRA LEITE,AV ELISIO TEIXEIRA LEITE,Av,,,Elísio Teixeira Leite,Av Elísio Teixeira Leite,AVENIDA,Avenida,,
94119,0.826791,0,2592,0.826791,3,SAO PAULO,SAO,,AV,,,ELISIO TEIXEIRA LEITE,AV ELISIO TEIXEIRA LEITE,Av,,,Elísio Teixeira Leite,Av Elísio Teixeira Leite,AVENIDA,Avenida,,
94183,1.014157,0,2603,1.014157,4,SAO PAULO,SAO,,AV,MIN,,PETRONIO PORTELA,AV MIN PETRONIO PORTELA,Av,Min,,Petrônio Portela,Av Min Petrônio Portela,AVENIDA,Avenida,MINISTRO,Ministro
94213,1.572785,0,3850,1.572785,4,SAO PAULO,SAO,,ES,,DO,SABAO,ES DO SABAO,Es,,do,Sabão,Es do Sabão,ESTRADA,Estrada,,
94284,0.797734,0,3849,0.797734,4,SAO PAULO,SAO,,R,,,DOMINGOS VEGA,R DOMINGOS VEGA,R,,,Domingos Vega,R Domingos Vega,RUA,Rua,,
94306,0.051285,0,3848,0.051284,4,SAO PAULO,SAO,,ES,,DO,SABAO,ES DO SABAO,Es,,do,Sabão,Es do Sabão,ESTRADA,Estrada,,
94313,0.161119,0,3847,0.161119,4,SAO PAULO,SAO,,R,,,EURIDICE BUENO,R EURIDICE BUENO,R,,,Eurídice Bueno,R Eurídice Bueno,RUA,Rua,,
94322,0.156725,0,3846,0.156725,4,SAO PAULO,SAO,,R,,,PARAPUA,R PARAPUA,R,,,Parapuã,R Parapuã,RUA,Rua,,
94342,1.145026,0,2610,1.145026,4,SAO PAULO,SAO,,ES,,,LAZARO AMANCIO DE BARROS,ES LAZARO AMANCIO DE BARROS,Es,,,Lázaro Amâncio de Barros,Es Lázaro Amâncio de Barros,ESTRADA,Estrada,,
94409,1.672146,0,298,1.672146,2,SAO PAULO,SAO,,R,,,CLELIA,R CLELIA,R,,,Clélia,R Clélia,RUA,Rua,,
94432,1.737596,0,299,1.737596,3,SAO PAULO,SAO,,R,,,GUAICURUS,R GUAICURUS,R,,,Guaicurus,R Guaicurus,RUA,Rua,,
94487,0.488135,0,301,0.488135,2,SAO PAULO,SAO,,AV,CMR,,MARTINELLI,AV COMENDADOR MARTINELLI,Av,Cmr,,Martinelli,Av Comendador Martinelli,AVENIDA,Avenida,COMENDADOR,Comendador
94503,0.115146,0,823,0.115146,3,SAO PAULO,SAO,,AV,,,POMPEIA,AV POMPEIA,Av,,,Pompéia,Av Pompéia,AVENIDA,Avenida,,
94509,0.439303,0,4123,0.439303,2,SAO PAULO,SAO,,AV,,,FRANCISCO MATARAZZO,AV FRANCISCO MATARAZZO,Av,,,Francisco Matarazzo,Av Francisco Matarazzo,AVENIDA,Avenida,,
94523,0.894643,0,836,0.894643,3,SAO PAULO,SAO,,PT,,,POMPEIA,PT POMPEIA,Pt,,,Pompéia,Pt Pompéia,PONTE,Ponte,,
94552,1.25868,0,837,1.25868,3,SAO PAULO,SAO,,AV,MQ,DE,SAO VICENTE,Av MARQUES DE SAO VICENTE,Av,Mq,de,São Vicente,Av Marquês de São Vicente,AVENIDA,Avenida,MARQUES,Marquês
94575,0.911364,0,819,0.911364,3,SAO PAULO,SAO,,PT,,,JULIO DE MESQUITA NETO,PT JULIO DE MESQUITA NETO,Pt,,,Júlio de Mesquita Neto,Pt Júlio de Mesquita Neto,PONTE,Ponte,,
94596,0.2452,0,2604,0.2452,3,SAO PAULO,SAO,,AV,,,SANTA MARINA,AV SANTA MARINA,Av,,,Santa Marina,Av Santa Marina,AVENIDA,Avenida,,
94606,0.101035,0,2622,0.101035,3,SAO PAULO,SAO,,AV,,,SANTA MARINA,AV SANTA MARINA,Av,,,Santa Marina,Av Santa Marina,AVENIDA,Avenida,,
94615,0.508322,0,2623,0.508322,4,SAO PAULO,SAO,,AV,,,NOSSA SENHORA DO O,AV NOSSA SENHORA DO O,Av,,,Nossa Senhora do Ó,Av Nossa Senhora do Ó,AVENIDA,Avenida,,
94637,0.404913,0,303,0.404913,2,SAO PAULO,SAO,,PT,,DA,FREGUESIA DO O,PT DA FREGUESIA DO O,Pt,,da,Freguesia do Ó,Pt da Freguesia do Ó,PONTE,Ponte,,
94644,0.271289,0,304,0.271289,2,SAO PAULO,SAO,,AV,CMR,,MARTINELLI,AV COMENDADOR MARTINELLI,Av,Cmr,,Martinelli,Av Comendador Martinelli,AVENIDA,Avenida,COMENDADOR,Comendador
94657,0.460997,0,3843,0.460997,4,SAO PAULO,SAO,,AV,,,NOSSA SENHORA DO O,AV NOSSA SENHORA DO O,Av,,,Nossa Senhora do Ó,Av Nossa Senhora do Ó,AVENIDA,Avenida,,
94676,1.27692,0,2614,1.27692,3,SAO PAULO,SAO,,AV,,,MIGUEL CONEJO,AV MIGUEL CONEJO,Av,,,Miguel Conejo,Av Miguel Conejo,AVENIDA,Avenida,,
68546,0.214996,0,580,0.214996,4,CARAPICUIBA,CBA,,AV,,,CORIFEU DE AZEVEDO MARQUES,AV CORIFEU DE AZEVEDO MARQUES,Av,,,Corifeu de Azevedo Marques,Av Corifeu de Azevedo Marques,AVENIDA,Avenida,,
68561,0.194085,0,3307,0.194085,2,CARAPICUIBA,CBA,,AV,DES,,EDUARDO CUNHA DE ABREU,AV DES EDUARDO CUNHA DE ABREU,Av,Des,,Eduardo Cunha de Abreu,Av Des Eduardo Cunha de Abreu,AVENIDA,Avenida,DESEMBARGADOR,Desembargador
68571,1.729563,0,3361,1.729563,3,BARUERI,BAR,,AL,,,ARAGUAIA,AL ARAGUAIA,Al,,,Araguaia,Al Araguaia,ALAMEDA,Alameda,,
68627,2.393806,0,3339,2.393806,4,BARUERI,BAR,,AL,,,TUCUNARE,AL TUCUNARE,Al,,,Tucunaré,Al Tucunaré,ALAMEDA,Alameda,,
68691,0.871831,0,581,0.871831,3,BARUERI,BAR,,AV,,,PIRACEMA,AV PIRACEMA,Av,,,Piracema,Av Piracema,AVENIDA,Avenida,,
68727,3.806564,0,4182,3.806565,1,BARUERI,BAR,SP 280,RV,,,CASTELLO BRANCO,SP 280  CASTELLO BRANCO,Rv,,,Castello Branco,SP 280  Castello Branco,RODOVIA,Rodovia,,
68763,0.883273,0,3342,0.883273,3,BARUERI,BAR,,AL,,,ARAGUAIA,AL ARAGUAIA,Al,,,Araguaia,Al Araguaia,ALAMEDA,Alameda,,
68769,0.716641,0,582,0.716641,4,BARUERI,BAR,,AV,,,PIRACEMA,AV PIRACEMA,Av,,,Piracema,Av Piracema,AVENIDA,Avenida,,
68782,0.093929,0,892,0.093929,4,BARUERI,BAR,,AV,,,ARUANA,AV ARUANA,Av,,,Aruanã,Av Aruanã,AVENIDA,Avenida,,
68794,0.183364,0,3263,0.183364,4,BARUERI,BAR,,AV,,,ARUANA,AV ARUANA,Av,,,Aruanã,Av Aruanã,AVENIDA,Avenida,,
68812,1.218085,0,583,1.218085,3,BARUERI,BAR,,AV,,,ALPHAVILLE,AV ALPHAVILLE,Av,,,Alphaville,Av Alphaville,AVENIDA,Avenida,,
68883,0.38521,0,3268,0.38521,3,BARUERI,BAR,,AV,,,MAMORE,AV MAMORE,Av,,,Mamoré,Av Mamoré,AVENIDA,Avenida,,
68893,0.626939,0,584,0.626939,4,BARUERI,BAR,,AV,,,MAMORE,AV MAMORE,Av,,,Mamoré,Av Mamoré,AVENIDA,Avenida,,
68900,5.46961,0,3369,5.469611,4,SANTANA DE PARNAIBA,STP,,AV,,,MARCOS PENTEADO DE ULHOA RODRIGUES,AV MARCOS PENTEADO DE ULHOA RODRIGUES,Av,,,Marcos Penteado de Ulhoa Rodrigues,Av Marcos Penteado de Ulhoa Rodrigues,AVENIDA,Avenida,,
